N,P,K,temperature,humidity,ph,rainfall,label,yield,fertilizer
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,30.99114445928706,Urea
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,36.27130799192805,Urea
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,34.97200666333977,Urea
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,44.36241286659754,Urea
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,40.6068124120545,Urea
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,42.42081056129878,Urea
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,38.92157945694022,Urea
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,35.0344559504414,Urea
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,33.82835699081411,Urea
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,32.67099227985699,Urea
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,32.27010234127314,Urea
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,33.38128989410326,Urea
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,38.46433282888585,Urea
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,39.04599134763771,Urea
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,31.37513044292648,Urea
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,32.48289371399811,Urea
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,33.732639711395954,Urea
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,27.500220711803003,Urea
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,40.055852004187685,Urea
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,37.23585769818974,Urea
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,33.50573180691649,Urea
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,35.68227744059518,Urea
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,37.09494887350149,Urea
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,35.90512694037193,Urea
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,42.60653354594064,Urea
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,34.78014231690791,Urea
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,35.10204237129421,Urea
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,43.63264647940159,Urea
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,40.20315289956928,Urea
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,32.50614919698425,Urea
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,40.48715877534242,Urea
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,34.85988574369802,Urea
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,42.20557638570035,Urea
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,40.03404182858672,Urea
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,40.81796534364284,Urea
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,36.726153329253,Urea
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,39.61922788455184,Urea
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,41.85103050242641,Urea
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,mango,32.740802370030735,Urea
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,37.95993481173928,Urea
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,39.33121290090232,Urea
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,33.3365953747456,Urea
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,37.73675543024763,Urea
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,31.55773235688445,Urea
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,31.423088604091426,Urea
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,35.09064285511608,Urea
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,37.38762887588308,Urea
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,38.30375540309062,Urea
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,33.88080334802741,Urea
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,34.281721341058365,Urea
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango,33.84965596561834,Urea
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,33.95036248999913,Urea
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,34.34680106010742,Urea
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,38.41646037292424,Urea
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,36.90579980716668,Urea
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,33.211235437491595,Urea
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,38.07435536519612,Urea
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,40.60396412450855,Urea
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,35.79833505121144,Urea
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,34.223292880769584,Urea
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,40.91174362727028,Urea
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,31.417853383461107,Urea
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,36.13082866213994,Urea
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,31.58094420088685,Urea
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,34.37595265633948,Urea
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,38.04670879910018,Urea
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,29.087348612756788,Urea
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,43.631452806664505,Urea
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,38.16031886910813,Urea
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,34.54643974045172,Urea
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,32.08104154481816,Urea
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,38.60789654360281,Urea
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,28.84532353743772,Urea
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,38.78393985366273,Urea
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,34.40032419057957,Urea
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,38.77972749792477,Urea
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,33.922993636525135,Urea
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,39.796437394973765,Urea
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,40.42269902697397,Urea
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,40.10992229810692,Urea
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,39.529896501179245,Urea
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,30.964962467356315,Urea
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,78.27211339134023,Urea
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,72.53232670713801,Urea
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,71.64966852168997,Urea
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,76.34773529149541,Urea
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,74.97563010574665,Urea
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,74.93782026617792,Urea
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,80.26610974211505,Urea
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,70.07179366051747,Urea
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,68.21075715526666,Urea
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,83.0513515577271,Urea
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,77.62166279040973,Urea
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,77.36418598639675,Urea
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,68.98209050226669,Urea
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,78.1454618889993,Urea
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,80.17500502716487,Urea
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,74.5781819130376,Urea
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,74.19800790395843,Urea
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,75.05962652389714,Urea
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,76.58571405206135,Urea
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,71.4172769607821,Urea
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,87.64338047875411,Urea
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,74.586122487709,Urea
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,78.43385811892601,Urea
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,80.41010620762599,Urea
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,71.99458440411121,Urea
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,78.69338473314085,Urea
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,74.38373143452795,Urea
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,67.6213130033367,Urea
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,81.66106356054829,Urea
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,77.94995395840044,Urea
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,83.36878067764135,Urea
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,69.76847354616086,Urea
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,76.87185317095084,Urea
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,69.65611477259512,Urea
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,76.54345427470885,Urea
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,76.2286170982376,Urea
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,75.88668186289637,Urea
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,81.36901735851558,Urea
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,79.5878139939972,Urea
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,69.75489441808121,Urea
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,81.47061420765613,Urea
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,81.26834162006743,Urea
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,76.00268155499052,Urea
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,74.26905703096887,Urea
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,77.22056779472999,Urea
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,80.41983020001415,Urea
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,70.04329312512387,Urea
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,77.48005107021253,Urea
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,76.79683285340687,Urea
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,82.62310824235738,Urea
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,78.37750027146178,Urea
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,76.00036090182549,Urea
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,68.78047044037393,Urea
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,70.5134301825755,Urea
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,76.28863063618971,Urea
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,78.79020127489464,Urea
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,75.56674947535338,Urea
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,72.87542959646437,Urea
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,72.08434082810133,Urea
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,76.99530735459398,Urea
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,78.63132419260097,Urea
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,78.86134570787189,Urea
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,77.65511688253572,Urea
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,79.105217839668,Urea
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,68.77383047508101,Urea
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,76.55888456189558,Urea
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,76.50318703701684,Urea
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,79.77933139607123,Urea
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,80.74534845764303,Urea
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,76.41070675849303,Urea
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,76.38631249341543,Urea
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,74.65513303399203,Urea
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,81.48357162073349,Urea
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,74.09815111538356,Urea
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,76.6630189732283,Urea
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,72.55790867298175,Urea
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,72.65911230192526,Urea
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,80.08765766002145,Urea
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,77.31637255306512,Urea
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,82.15958797991357,Urea
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,79.5605089643812,Urea
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,80.32523884964102,Urea
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,71.34791576006914,Urea
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,75.86716230359184,Urea
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,77.12313761628991,Urea
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,72.85472468999711,Urea
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,70.56820026144833,Urea
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,76.1227739602418,Urea
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,73.99555421531367,Urea
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,72.99902523535019,Urea
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,78.23034236676597,Urea
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,69.1677890734306,Urea
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,73.65884608116558,Urea
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,78.87380234672267,Urea
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,75.41972530364082,Urea
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,72.4682688828481,Urea
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,78.02144869354069,Urea
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,71.36140483954401,Urea
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,77.75389105008637,Urea
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,79.792286235669,Urea
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,50.246632709106414,SSP
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,58.17939474538692,SSP
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,48.73984585101472,Urea
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,52.89943834681071,SSP
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,49.903130109409176,SSP
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,51.50050398171085,SSP
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,51.06040710767428,SSP
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,52.78782031729792,SSP
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,45.16877435072806,SSP
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,55.73883994731513,SSP
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,44.32287524924675,SSP
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,50.30290887590528,SSP
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,49.78858858918737,SSP
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,53.94632614677495,SSP
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,47.759415029483,SSP
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,48.514872550265245,SSP
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,51.84608342036113,SSP
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,56.612420268753326,SSP
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon,43.5042272007559,SSP
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,44.47980006115564,SSP
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon,49.37260455605147,SSP
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon,44.54221190553189,SSP
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon,58.40632979227202,SSP
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,45.13502896593043,SSP
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,52.757753952941314,SSP
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,42.50281239501107,SSP
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,44.511212679137,SSP
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,55.1665406564248,SSP
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,56.58354081705877,SSP
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon,49.13173240358139,SSP
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,52.17811688377632,SSP
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon,50.90909465552264,SSP
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,47.750667413413,SSP
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon,52.137480892867416,SSP
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,52.82160119846783,SSP
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon,53.512280383819366,SSP
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon,48.72769039559145,SSP
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon,56.51587712891292,SSP
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon,46.32872202969176,SSP
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,39.61001333375806,SSP
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,48.23865274311213,SSP
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,45.76616692614317,SSP
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon,48.0262572982838,SSP
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon,53.52992663006308,SSP
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,52.14804812869982,SSP
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,watermelon,49.88758759508075,SSP
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,47.351426417969634,SSP
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,44.97867327744602,SSP
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon,57.47327958716058,SSP
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,45.72229416232483,SSP
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,53.309351080074485,SSP
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon,47.01789540292393,SSP
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,46.95538911789591,SSP
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,49.64268642580137,SSP
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon,46.97343742954703,SSP
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,56.73178273531661,SSP
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,57.77310584191258,SSP
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,53.45483058948456,SSP
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,45.093014623300526,SSP
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,46.02204301918362,SSP
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,54.68358041386692,SSP
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon,46.92001788815667,SSP
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon,51.64471563698483,SSP
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,50.8496015701752,SSP
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon,52.3040962692028,SSP
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,42.7781631757726,SSP
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon,54.199664523020886,SSP
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,50.203141784856406,SSP
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,45.70182958310242,SSP
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,48.75085944443877,SSP
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon,56.0168678269164,SSP
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon,51.421222332394905,Urea
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,52.7597160344958,SSP
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,50.04356315618035,SSP
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon,44.11126297708177,SSP
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,47.53561144962512,SSP
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,45.206056178326655,SSP
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,45.4329653586969,SSP
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,49.45926101629767,SSP
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon,51.64918627839927,SSP
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon,49.76102150330022,Urea
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,44.1976730123676,SSP
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,52.81904071760288,SSP
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon,52.71787932441128,SSP
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon,47.29199640296293,SSP
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon,49.04299941054696,SSP
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,49.87710050926601,SSP
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,45.2491119721335,SSP
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,57.53613260958544,SSP
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,53.9479407779864,SSP
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,46.33889354641464,SSP
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,43.332885438350125,SSP
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,44.60053307147541,SSP
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,49.32469327591018,SSP
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,52.795243178962856,Urea
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,52.789096898426095,SSP
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,48.41928570216805,SSP
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,45.1162452814263,SSP
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,48.115722802940304,SSP
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,58.07920162710447,SSP
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,47.8689839627595,SSP
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,47.73967102408317,SSP
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,43.84013032763544,SSP
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,52.4508538947064,SSP
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,48.87714678386805,SSP
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,44.20914119884814,SSP
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,54.66978922494197,SSP
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,54.73922878805054,Potassium Nitrate
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,48.75898973736753,SSP
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,54.15813460348258,SSP
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,42.40665647296768,Potassium Nitrate
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,45.54449375182728,SSP
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,38.8849429052199,SSP
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,40.23427620899315,SSP
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,48.80080923986032,SSP
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,51.69158426254961,SSP
